track,track_id,artist,artist_id,album_id,album_name,track_score,plays,track_unique_days,dur_min,squared
This Must Be the Place (Naive Melody) - 2005 Remaster,6aBUnkXuCEQQHAlTokv9or,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4sLCQxMRfn3gAHrBNZtbTH,Speaking in Tongues (Deluxe Version),3.880206968630377,1,1,4.94,0.10553548503997034
Vienna - 2008 Remaster,7ioy6ppmN9Rn8Pm5axNzUP,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,57UuXCYkx1wZW7gfl8hvjB,Vienna (Remastered Definitive Edition),3.880206968630377,1,1,4.94,0.10553548503997034
Elegia - 2022 Digital Master,3cCADm6tkppHoPpitoes6o,New Order,0yNLKJebCb8Aueb54LYya3,0fn2SPJjYECJG3BNvNOd9f,Low-Life,3.879436958235189,1,1,4.93,0.10452231346735398
Teclo,6pdV9QPzTmrFbrlUw5BV8Q,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2yMg8ronKfVDHngnlLNnl8,To Bring You My Love,3.879436958235189,1,1,4.93,0.10452231346735398
L'Ombra Della Luce - Remastered,2IFXeheoiUq0Lt0q2zJ3ep,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,7CdGW9JRoTbqk2v5imOHQd,Come Un Cammello In Una Grondaia (2008 Remastered Edition),3.8763412180994177,1,1,4.89,0.10044897118344492
È festa,0N8DZ2pIXYlQSv0ahRnj90,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,51pz4wvc0BPtjnGCWjxX91,Storia Di Un Minuto,3.8747838388703513,1,1,4.87,0.09839978798730398
World in Motion - The B-Side,3IPKXaekSUe5kBWggsfkKE,New Order,0yNLKJebCb8Aueb54LYya3,2kqbafKAXzDPPEnSHWzmxr,World in Motion,3.8747838388703513,1,1,4.87,0.09839978798730398
Dancing With Mr. D,1o1pQLvKMNqkeLYWGrlA4d,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,6iVOz2hudE6dv5Yrcsw2c9,Goats Head Soup (Remastered 2009),3.8747838388703513,1,1,4.87,0.09839978798730398
"Private Lives - Live at Crystal Palace, 13 June 1981",6Rlu2yAaxemizGxKR7FQGy,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,5ueP8JeD2SeNSYzX7ybnPc,Rage in Eden,3.8740027491811544,1,1,4.86,0.09737203839625592
Alone,1VsdYbLRYwwB5DzcXj09Rm,Hamid Baroudi,2KUvztaZ23NwLaNMD2qElz,6D8Apauuemk0IFU035OsJv,Five,3.8740027491811544,1,1,4.86,0.09737203839625592
Bisterve,5zpapaog1NOmupWGJlaDQA,Embryo,71TXox3zeu8QPFAiv07Qf4,68LAJiZ3jIjnzoy5cp0KZ8,Istanbul - Casablanca,3.8740027491811544,1,1,4.86,0.09737203839625592
No Compassion,50hhrjB7kkqdOLEy6jX0HR,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,0r7o2FeARRr23EZ0TJ0a8S,Talking Heads '77,3.87322005065521,1,1,4.85,0.09634217191475065
Bizarre Love Triangle,3xLC7blc7GP9Mv6ypjt33s,New Order,0yNLKJebCb8Aueb54LYya3,5BmnaerQ5nGMIZshBW4TmE,Live at Bestival 2012,3.872435736651287,1,1,4.84,0.09531017980432493
Senses Working Overtime - Remastered 2001,0XDv7SLyMkGcAnb12fMHa1,XTC,2qT62DYO8Ajb276vUJmvhz,2fDm6GpssR8S6uQnDE4MKM,English Settlement,3.872435736651287,1,1,4.84,0.09531017980432493
No Compassion,7IMYD5ULnwTD98eyEkclTQ,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4ksJGDgtixAqJ390XWv0Ua,Popular Favorites 1976 - 1992 / Sand in the Vaseline,3.8716498004869444,1,1,4.83,0.09427605327229545
Stati Di Gioia,49CvWS1vCU97nDx5qLR6uR,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,3QD7rcprpyoMnSHnX2UDhE,Il Vuoto,3.8716498004869444,1,1,4.83,0.09427605327229545
The Perfect Kiss - 2022 Digital Master,265mb9od3km5tI78X3WrUn,New Order,0yNLKJebCb8Aueb54LYya3,0fn2SPJjYECJG3BNvNOd9f,Low-Life,3.870862235438195,1,1,4.82,0.09323978347130915
Foxhole - 2003 Remaster,7vZvhVzknrA8mwBDoRJZei,Television,0S7Zur2g8YhqlzqtlYStli,5ha55jb1DQKy33CpmREvFq,Adventure,3.8700730347391556,1,1,4.81,0.09220136149888948
Crosseyed and Painless,77zBtIe4mYsVlO527LV9Ph,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4ksJGDgtixAqJ390XWv0Ua,Popular Favorites 1976 - 1992 / Sand in the Vaseline,3.869282191581702,1,1,4.8,0.09116077839697724
El ghorba,4LdXoHfZnpHMy9uxN1NA2l,Cheb Karim,1MjDVu61TxfPIPEKU4CUv9,49WbUhzzdloagcrZKn0LhB,"Raï, the Gold Collection",3.86769555044572,1,1,4.78,0.08907309269173712
Crosseyed and Painless,0Qmu2DYKupUetYUbxqvtw2,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,1JvXxLsm0PxlGH4LXzqMGq,Remain in Light,3.866102256706906,1,1,4.76,0.08697665356171903
Working For The Man,5R67RgBhVnlEqPfnIAdx8j,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2yMg8ronKfVDHngnlLNnl8,To Bring You My Love,3.866102256706906,1,1,4.76,0.08697665356171903
Passionate Reply - 2008 Remaster,5vNYCIWOZdi7ysfP4E5tIt,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,57UuXCYkx1wZW7gfl8hvjB,Vienna (Remastered Definitive Edition),3.866102256706906,1,1,4.76,0.08697665356171903
(Sounds Kind Of) Fruity,44WITSi0NT29OkmNe5xni8,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8653030976321308,1,1,4.75,0.08592512846332971
This Time of Night - 2022 Digital Master,3IwISSOvWXtsLrxus7Evjr,New Order,0yNLKJebCb8Aueb54LYya3,0fn2SPJjYECJG3BNvNOd9f,Low-Life,3.8653030976321308,1,1,4.75,0.08592512846332971
The Damned Don't Cry,47jIMTLPmiYffh0XiLpEGY,Visage,0EPf9vAXPdFV5Ezp1sMX8B,3j601V2oigPTHypgq3wwCu,The Anvil,3.8645022543430954,1,1,4.74,0.08487138729354728
Friction,7wfvl1kiZJNvhx6HNTyefX,Television,0S7Zur2g8YhqlzqtlYStli,630o1rKTDsLeIPreOY1jqP,Marquee Moon,3.8636997197259006,1,1,4.73,0.08381542069197548
Listening Wind,60z53BhYhXBmElp7Ztw5Q9,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,1JvXxLsm0PxlGH4LXzqMGq,Remain in Light,3.862895486621478,1,1,4.72,0.0827572192387866
Le Anime Deserte Del Mondo,4rLgTCMbUqQxODWqfbC9Nb,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,25zL1qPPiMUskPr8v8CWJv,Orlando: Le Forme dell'Amore,3.862895486621478,1,1,4.72,0.0827572192387866
I Before E Except After C - 2008 Remaster,555CmijfN8GXFx96sMXojc,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8620895478252057,1,1,4.71,0.0816967734542179
A Bit Of An Awkward Situation,5AiajBpQR0lf2dGAho2qaN,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8620895478252057,1,1,4.71,0.0816967734542179
Lament - Steven Wilson Stereo Mix,0wWox4yJ9Z6nKVhgbjLsBR,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,1ZdxZz6LPHZgkfXkyljts2,Lament (2024 Steven Wilson Mix),3.8604725241085527,1,1,4.69,0.0795691106691487
Lament - 2009 Remaster,6EA0DT02kTHo1eUavgWO0X,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,15BhyErNMCS96rXaeAkMre,Lament (2009 Remaster),3.8604725241085527,1,1,4.69,0.0795691106691487
Dancing with Tears in My Eyes - 2009 Remaster,3RL0sk0ONrt5laiqFnAkAy,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,15BhyErNMCS96rXaeAkMre,Lament (2009 Remaster),3.8596614245476726,1,1,4.68,0.07850187440483225
Dancing With Tears In My Eyes - Steven Wilson Stereo Mix,4lCQnb1AlRDVw2I8sRp0V1,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,1ZdxZz6LPHZgkfXkyljts2,Lament (2024 Steven Wilson Mix),3.8596614245476726,1,1,4.68,0.07850187440483225
All Stood Still - Alternative Version,1ItgedKs1ljkXcpKpS5isV,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,59I3dti6310mhQu69j6dgz,The Collection (Deluxe Edition),3.8596614245476726,1,1,4.68,0.07850187440483225
Bring Your Love Down (Didn't I) - 2008 Remaster,6xHzOOD44Qdgz4yHELrSDo,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8596614245476726,1,1,4.68,0.07850187440483225
Visions in Blue - 2009 Remaster,13u6tE6XeUMdAQ0ZOzrURs,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,48e5bZFgvlWlVN8KVdaNON,Quartet (2009 Remaster),3.8588485900131477,1,1,4.67,0.07743235528045758
Vienna - 2009 Remaster,2bo6ulevQ895n9BSihjA3T,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,2QDolqCMmtvKMT3EEQKFAv,The Very Best of Ultravox,3.858034013066712,1,1,4.66,0.07636054350883202
Bandiera Bianca - Mix 2015,3Kb5SamP2ozlI24adbzZeT,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.854758130710027,1,1,4.62,0.07205017198687852
Raise Four,5anYdzYJguGLEcbgL6G2Qm,Thelonious Monk,4PDpGtF16XpqvXxsrFwQnN,5rA4Fhdeq0an7JZR2JRSDn,Underground,3.854758130710027,1,1,4.62,0.07205017198687852
We Love You,50lxXpbI8AlBrrcmykojhu,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0ACOqjq9mQuCZry2kj5zkB,The Rolling Stones Singles Collection: The London Years,3.85310953810256,1,1,4.6,0.06988097118757938
Rivers,0sfWa0ABkU9Z1LI6w4xOMC,Kajagoogoo,0f3kLT4wvi2mFHlHJgV8Hl,4sdT5KV2MJAik048qExBOs,Crazy People's Right To Speak,3.85310953810256,1,1,4.6,0.06988097118757938
Crazy Mama - 2025 Mix,7Ba5WaXFqg5k3Gvf1kv0bN,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,5wEUIEpxAFSr5fEbQv1fud,Black And Blue (Super Deluxe),3.852282551921974,1,1,4.59,0.0687928314762816
Runaways - 2001 Remaster,6Z4O4Ugbk9jpDrXyrpFG8g,XTC,2qT62DYO8Ajb276vUJmvhz,2fDm6GpssR8S6uQnDE4MKM,English Settlement,3.8514537620623566,1,1,4.58,0.06770231850310146
See You,1Js5V2orgZIw6S4ZdxHLIc,Depeche Mode,762310PdDnwsDxAQxzQkfX,570tDDsJUBimO3v70LJWFw,A Broken Frame (Deluxe),3.8514537620623566,1,1,4.58,0.06770231850310146
10 Giugno 1924,2DyxhTrCPqzGP5OugqhyWn,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,5E9rFAvIQuZD9dLo6FL9wH,Garofano rosso (Colonna sonora originale del film),3.850623160638764,1,1,4.57,0.0666094218931114
Oh I Wept - Stereo Mix,1PQzfXWeGasDG40flgflgl,Free,2e53aHBQdCMKWqHDuyJsjC,1V3HZsFh7CaYBQLA1af5CK,Songs Of Yesterday,3.8489564913003274,1,1,4.55,0.06441643592148429
Remember - Remastered 2010,4IJovoHQkKgwmH9SzAKcB8,John Lennon,4x1nvY2FN8jxqAFA0DA02H,0DFYbYCcHCEJPcN1hODG6K,Plastic Ono Band,3.8489564913003274,1,1,4.55,0.06441643592148429
Your Name (Has Slipped My Mind) - 2008 Remaster,2Fno2LoZoQ8XyyrWTlqf9c,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,5ueP8JeD2SeNSYzX7ybnPc,Rage in Eden,3.8489564913003274,1,1,4.55,0.06441643592148429
Houses in Motion - 2005 Remaster,2hDMI3I7WGgHmP4EGAk7la,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,3AQgdwMNCiN7awXch5fAaG,Remain in Light (Deluxe Version),3.8489564913003274,1,1,4.55,0.06441643592148429
Man of Two Worlds - Steven Wilson Stereo Mix,4hgj2mkYSo1ZRfWSV29b8a,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,1ZdxZz6LPHZgkfXkyljts2,Lament (2024 Steven Wilson Mix),3.848120407354679,1,1,4.54,0.06331632546668307
Fisiognomica - 2008 Remaster,1mkfkQmlcnWZkoZLjn2UGJ,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,4sWf0wkRfi49tW4NLxdLj2,Fisiognomica (2008 Remastered Edition),3.848120407354679,1,1,4.54,0.06331632546668307
Ball And Chain - 2001 Remaster,0KlWpxzYGq2sjVmwPHprxM,XTC,2qT62DYO8Ajb276vUJmvhz,2fDm6GpssR8S6uQnDE4MKM,English Settlement,3.848120407354679,1,1,4.54,0.06331632546668307
Man of Two Worlds - Instrumental,0t6oROdxnmVJeKeIZz1UyL,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,15BhyErNMCS96rXaeAkMre,Lament (2009 Remaster),3.84728247978252,1,1,4.53,0.06221378918752606
Rocks Off,42o3gy9e8dzBHvQE991ad8,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,5U4dnRZsfW8NmwBBkELFPh,Exile On Main Street (2010 Re-Mastered),3.84728247978252,1,1,4.53,0.06221378918752606
The Big Sleep In Search Of Hades,36B43GAHzDdJkRv8qlKblc,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,3ihl5TOv2xoZHA2dLofrNT,Stratosfear (Remastered 2018 / Deluxe Version),3.8464427004352144,1,1,4.52,0.061108816362124486
Funerale,6AwG2cptOw0aX1USOvxvld,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,5E9rFAvIQuZD9dLo6FL9wH,Garofano rosso (Colonna sonora originale del film),3.8464427004352144,1,1,4.52,0.061108816362124486
World in Motion,47x8g4l24IpCvlcRxv2Jb6,New Order,0yNLKJebCb8Aueb54LYya3,2kqbafKAXzDPPEnSHWzmxr,World in Motion,3.845601061109984,1,1,4.51,0.06000139619734821
Change,2xhesoPR2vLBFaPQNZbTJ5,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,6Y4IpNu7XzxC3SyFkSp2oY,Brilliant,3.845601061109984,1,1,4.51,0.06000139619734821
One Small Day - Steven Wilson Stereo Mix,6lia0NFSzxcOtHzYtq3kIE,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,1ZdxZz6LPHZgkfXkyljts2,Lament (2024 Steven Wilson Mix),3.845601061109984,1,1,4.51,0.06000139619734821
Rid Of Me,3m2Zd230K68bC4Qe961d9p,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2fDJpBJhtloxzUENHlU9JB,Rid Of Me,3.8430649004166613,1,1,4.48,0.056664342653501676
Every Little Counts,3uJmmY9zBGV3ONk3KiMfWY,New Order,0yNLKJebCb8Aueb54LYya3,0PSWY4XyjTWppfBb0tBtqu,Brotherhood (Collector's Edition),3.8430649004166613,1,1,4.48,0.056664342653501676
Ïma sürï dondaï - 2017 Remastered Version,3d8mvkCq1HtD1Bfgs9SAgV,Magma,5JeJHWfm2ZxNd09hrIf7Zb,1hWwZZvGF4CGT9AnSAPXlR,Mekanik destruktiw kommandoh (2017 Remastered Version),3.8430649004166613,1,1,4.48,0.056664342653501676
Hand Of Fate - 2025 Mix,2xxlzL2WiqefcL0YPrQdun,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,5wEUIEpxAFSr5fEbQv1fud,Black And Blue (Super Deluxe),3.842215738052123,1,1,4.47,0.05554702375279348
Super-Tuff - 2001 Remaster,5RZpWupxQxcqvejEmr3HD7,XTC,2qT62DYO8Ajb276vUJmvhz,4HWzj6tf8nXvH7GzXAl1ld,Go 2,3.840511699322138,1,1,4.45,0.05330486752912906
Silver Train - Remastered,74T1xZpCHhxasI1u8d7Zq2,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,6iVOz2hudE6dv5Yrcsw2c9,Goats Head Soup (Remastered 2009),3.8396568058232123,1,1,4.44,0.05218000766212133
Sweet Virginia,1hJrWWK74fKL7eeV3CFOvF,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,5U4dnRZsfW8NmwBBkELFPh,Exile On Main Street (2010 Re-Mastered),3.8396568058232123,1,1,4.44,0.05218000766212133
The Thin Wall,1tfRYOde0AwWYTSzb9DzuB,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,3gMzGxXgstsEZEfjdsIwnM,The Collection,3.8396568058232123,1,1,4.44,0.05218000766212133
Baraka,2LwDZKIc1LYJsJ1G6qG2Mx,Hamid Baroudi,2KUvztaZ23NwLaNMD2qElz,1d6X4IwEY9rhpZFY8zmzQf,Spirit of Africa,3.8396568058232123,1,1,4.44,0.05218000766212133
Suck On The Jugular - Remastered,4pz9KMfqlxYnhrhvPxVW5T,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,3oyjbpNQs5Qm5DNVJW4AlV,Voodoo Lounge (Remastered 2009),3.8396568058232123,1,1,4.44,0.05218000766212133
Nomadi - Remastered,5uqexHjmGO7zq179lMdTex,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,4sWf0wkRfi49tW4NLxdLj2,Fisiognomica (2008 Remastered Edition),3.8387999847161183,1,1,4.43,0.0510526114685767
Mr. Trevor Philips,753PML4owuTAFJtmPh1y2w,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8387999847161183,1,1,4.43,0.0510526114685767
Missed,2tVMNPTbICJLm80kJP95aJ,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2fDJpBJhtloxzUENHlU9JB,Rid Of Me,3.8379412272884923,1,1,4.42,0.049922667484858026
Le Nostre Anime,3gRIPbtEhvIFRFuyJeOF8J,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8370805247687683,1,1,4.41,0.04879016416943205
Heart of the Country - Instrumental,57Nay6N6o6rawuaBt4lp6e,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,15BhyErNMCS96rXaeAkMre,Lament (2009 Remaster),3.8370805247687683,1,1,4.41,0.04879016416943205
The Last Time - 1997 Remaster,4MAmlSsRV2SWiZvk7z2BFB,Talk Talk,7Fo8TAyGJr4VmhE68QamMf,152Hw6E0tNz3EQNq9c1CDf,It's My Life,3.835353249067532,1,1,4.39,0.04651743298359468
Paths and Angles - 2008 Remaster,0RgfBSmfOz2yWPGzQ7FmT2,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,5ueP8JeD2SeNSYzX7ybnPc,Rage in Eden,3.834486658042016,1,1,4.38,0.045377181634232
Midnight - 2008 Remaster,19zkeFXPFkZpocaLspZRYx,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.834486658042016,1,1,4.38,0.045377181634232
"All Stood Still - Live at Crystal Palace, 13 June 1981",3wYiGfVgV3nf2Jv0ZqdmJj,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,5ueP8JeD2SeNSYzX7ybnPc,Rage in Eden,3.8336180862352904,1,1,4.37,0.04423432399380402
Shock In My Town,4VW85oD7cIbtDoEU0zpnpp,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8336180862352904,1,1,4.37,0.04423432399380402
Brilliant,40wOnCCu8MWaBE5LXcCPNQ,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,6Y4IpNu7XzxC3SyFkSp2oY,Brilliant,3.8336180862352904,1,1,4.37,0.04423432399380402
Good Times (2018 Remaster),3JxcJPVdWKHFZrAQwFaIIt,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.831874963912666,1,1,4.35,0.04194074199035099
Mr. Jones,4hNJyZPPb1MgxcxpuPIH2t,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,6iOPhFscLxdpzGug0qxpcZ,Naked,3.8301238087399128,1,1,4.33,0.03963659044725386
Union of the Snake - 2010 Remaster,3JpaL6FMH9kjVWMA1mTmRl,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,0jBIq5EY9zRBZJuCE9iuM1,Seven and the Ragged Tiger (Deluxe Edition),3.8301238087399128,1,1,4.33,0.03963659044725386
Guido The Killer Pimp - From 'Risky Business' Original Motion Picture Soundtrack,7c1nDBcdTxhQWJSW5A7d2W,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,4Mft3FkYzPHdWTmRW0yS1U,Hyperborea (Deluxe Version / Remastered 2020),3.8301238087399128,1,1,4.33,0.03963659044725386
All In One Day - Radio Edit,6oL3YeyOrq0o4GfvwIjSj0,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,59I3dti6310mhQu69j6dgz,The Collection (Deluxe Edition),3.8292451956317284,1,1,4.32,0.03848052056806427
Slip Away,3CB1ESsBeD4ItucmzV8BZ5,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,09H76Y3uRhgJSu7u5f3e6f,Ultravox!,3.8292451956317284,1,1,4.32,0.03848052056806427
Love Vigilantes - 2022 Digital Master,42dGd1vhQQ09G5yg5FHmHP,New Order,0yNLKJebCb8Aueb54LYya3,0fn2SPJjYECJG3BNvNOd9f,Low-Life,3.8292451956317284,1,1,4.32,0.03848052056806427
Lament - Single Version,76bQ9pdTmSkw8tOEKo8VSE,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,2QDolqCMmtvKMT3EEQKFAv,The Very Best of Ultravox,3.8283645463383906,1,1,4.31,0.03732177149788282
Paths And Angels,3nsVAJoJAa2hektdsm1Awb,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,59I3dti6310mhQu69j6dgz,The Collection (Deluxe Edition),3.8283645463383906,1,1,4.31,0.03732177149788282
Once in a Lifetime,7hnsEwqM9L1Z4dAjqDnNF9,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4ksJGDgtixAqJ390XWv0Ua,Popular Favorites 1976 - 1992 / Sand in the Vaseline,3.8283645463383906,1,1,4.31,0.03732177149788282
Oceano Di Silenzio,44TB7GktCqBa9kW4nuUNvA,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8283645463383906,1,1,4.31,0.03732177149788282
Cut and Run - 2009 Remaster,70c7yUwBz2zHkdiGBuFCeW,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,48e5bZFgvlWlVN8KVdaNON,Quartet (2009 Remaster),3.8265971012916133,1,1,4.29,0.034996185910017456
Torn And Frayed,5SiCTf5r1cVjQXAXB2StpS,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,5U4dnRZsfW8NmwBBkELFPh,Exile On Main Street (2010 Re-Mastered),3.8265971012916133,1,1,4.29,0.034996185910017456
I Can’t Stay Long,3mnKUYvJhcZ0MliPjvnEde,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,2i88O2q8557wf6e1LIpfrb,Systems Of Romance,3.825710286420049,1,1,4.28,0.033829324236907404
When the Scream Subsides - 2009 Remaster,46Qys21inA7WX7ip6fCWBR,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,48e5bZFgvlWlVN8KVdaNON,Quartet (2009 Remaster),3.825710286420049,1,1,4.28,0.033829324236907404
In Walked Bud,4MC20FvCUyK4rskuUQE0iA,Thelonious Monk,4PDpGtF16XpqvXxsrFwQnN,5rA4Fhdeq0an7JZR2JRSDn,Underground,3.8248213971258442,1,1,4.27,0.032659733060321314
Visions in Blue,6tMtm5EMQbC24zrXV2K5SS,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,3gMzGxXgstsEZEfjdsIwnM,The Collection,3.823930423681327,1,1,4.26,0.031487399580694256
Magic Shop - 2008 Remaster,5o6bOREtBamD6MtFOfXm6z,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,7zDqAzJyPco6YimYnwwYfV,L'Era Del Cinghiale Bianco (2008 Remastered Edition),3.8221421850871105,1,1,4.24,0.02913445406198785
Haoulou,1oloAh05ojkMt506WSll65,Cheb Mami,6vZXamchcIOKzC1c3Elp4J,2ZjDMSjs84eCv6SVGvxExW,let me rai,3.8221421850871105,1,1,4.24,0.02913445406198785
Making Plans For Nigel,1XT5kxg6Tk0ukCO2vBQN4v,XTC,2qT62DYO8Ajb276vUJmvhz,4S6y2iTYbGONSlNJHYyrVl,Drums And Wires,3.8212449001365525,1,1,4.23,0.027953815969148133
We Came to Dance - 2009 Remaster,6eYTAZSVEyor1IU0OXm59p,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,48e5bZFgvlWlVN8KVdaNON,Quartet (2009 Remaster),3.8212449001365525,1,1,4.23,0.027953815969148133
Stupidly Happy,2mmnBRUoEqTbxrDUWy5TyV,XTC,2qT62DYO8Ajb276vUJmvhz,5Jpxb9N0W4N8s0ITNzd1eG,"Wasp Star (Apple Venus, Vol. 2)",3.8212449001365525,1,1,4.23,0.027953815969148133
Radio Varsavia - Remastered,3lrWDf4tx6MgqXCFfw5mYx,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,2OulSxrNGCvCvz5rX7lUH5,L'Arca Di Noè (2008 Remastered Edition),3.8203454914326516,1,1,4.22,0.026770383464014932
Rage in Eden - 2008 Remaster,1OcdtJT6eH3aQqmsQAlho7,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,5ueP8JeD2SeNSYzX7ybnPc,Rage in Eden,3.819443948898271,1,1,4.21,0.0255841432871998
Dance Little Sister - Remastered,0YsBmhlgivhVxWytwq0As4,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,4jCpSNa8dV40aMrHOshRdv,It's Only Rock 'N' Roll (2009 Re-Mastered),3.818540262384384,1,1,4.2,0.02439508208471609
Cuccurucucù - Mix 2015,0U28OajsvxhCbRrZ8V49wn,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,5LJfFPeNKEVoTYkGtNUvcp,La Voce Del Padrone,3.818540262384384,1,1,4.2,0.02439508208471609
Non Mi Spaventa Più L'Amore,4XHYwqNi2IDRf0DicW9vCr,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,25zL1qPPiMUskPr8v8CWJv,Orlando: Le Forme dell'Amore,3.817634421669379,1,1,4.19,0.023203186407077907
Totally Nude,2YvpAgJCwNS4FMBBvEwcbW,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,6iOPhFscLxdpzGug0qxpcZ,Naked,3.817634421669379,1,1,4.19,0.023203186407077907
The Loving - 2001 Remaster,1rWbsTMbtySVgxWU6Gitbk,XTC,2qT62DYO8Ajb276vUJmvhz,3suXBde2fATz1UzA6f7UoA,Oranges & Lemons,3.817634421669379,1,1,4.19,0.023203186407077907
